Mean-annotation-num	label
12.8091601313	prediction_right
87.6274243606	prediction_right
58.5969744401	prediction_right
126.119126296	prediction_right
213.221730068	prediction_right
10.2571272904	prediction_right
18.5585299982	prediction_right
17.7512095128	prediction_right
10.9182317611	prediction_right
33.4341266301	prediction_right
13.6691603622	prediction_right
14.9369918406	prediction_right
14.0856112485	prediction_right
15.8245871817	prediction_right
15.8209094607	prediction_right
20.0846604226	prediction_right
34.3725954682	prediction_right
12.1258559141	prediction_right
22.4869681044	prediction_right
29.1941155652	prediction_right
29.5274488985	prediction_right
10.9312533888	prediction_right
11.4935606487	prediction_right
9.00065108082	prediction_right
113.180595249	prediction_right
10.2514035545	prediction_right
15.9705514991	prediction_right
107.192687774	prediction_right
13.1407864324	prediction_right
12.3064030532	prediction_right
15.0609748661	prediction_right
25.1048723921	prediction_right
24.0461974251	prediction_right
35.7898096116	prediction_right
13.770788676	prediction_right
31.5558917454	prediction_right
28.082976192	prediction_right
24.4573034033	prediction_right
13.2273061559	prediction_right
0.807947607948	prediction_right
15.2660161342	prediction_right
10.3310142362	prediction_right
79.897347353	prediction_right
17.4458486839	prediction_right
85.3673341179	prediction_right
122.10927336	prediction_right
2.08589521765	prediction_right
46.4998940259	prediction_right
64.880877946	prediction_right
16.6877236416	prediction_right
7.75122978452	prediction_right
119.982167596	prediction_right
135.848370856	prediction_right
12.7577291136	prediction_right
9.24924014608	prediction_right
42.7251665743	prediction_right
32.9423712787	prediction_right
191.376294835	prediction_right
24.0801983031	prediction_right
67.5016120545	prediction_right
186.625561122	prediction_right
43.9015788615	prediction_right
39.0667411422	prediction_right
43.145691544	prediction_right
78.6547801977	prediction_right
8.38042846768	prediction_right
11.7024011324	prediction_right
8.92299608525	prediction_right
11.4201058985	prediction_right
10.5067821755	prediction_right
24.1430881266	prediction_right
9.69242052234	prediction_right
20.226332028	prediction_right
15.8771895073	prediction_right
15.698643616	prediction_right
8.20493348823	prediction_right
12.5113356156	prediction_right
58.6505754875	prediction_right
9.4449858184	prediction_right
7.77289389598	prediction_right
76.1242654629	prediction_right
9.65129976872	prediction_right
39.7670671652	prediction_right
7.10778249108	prediction_right
9.73699468933	prediction_right
10.0473473072	prediction_right
13.1178308759	prediction_right
53.1003084058	prediction_right
7.41167253226	prediction_right
10.6437233476	prediction_right
10.1864495918	prediction_right
10.9003310917	prediction_right
9.39997721345	prediction_right
30.7943164934	prediction_right
13.1019409402	prediction_right
25.9932764602	prediction_right
9.37688833077	prediction_right
22.5478013993	prediction_right
44.7447983202	prediction_right
14.3737610251	prediction_right
23.5719730355	prediction_right
15.4613484082	prediction_right
8.62790340649	prediction_right
9.42948705966	prediction_right
10.7242426299	prediction_right
8.90030291223	prediction_right
9.73562131892	prediction_right
40.4760203205	prediction_right
3.19663195181	prediction_right
12.3670309042	prediction_right
13.1784178662	prediction_right
24.5176296613	prediction_right
14.9436279857	prediction_right
8.06622094481	prediction_right
25.0798033584	prediction_right
11.1661435586	prediction_right
124.327577928	prediction_right
127.906384599	prediction_right
49.4238458738	prediction_right
9.82371571743	prediction_right
22.2970383879	prediction_right
13.7340151332	prediction_right
14.3767510443	prediction_right
12.7268742273	prediction_right
11.3874682374	prediction_right
11.4858272959	prediction_right
34.87015514	prediction_right
13.6101811189	prediction_right
17.3939132626	prediction_right
16.9429280672	prediction_right
31.4803810463	prediction_right
84.8562217436	prediction_right
15.0161999726	prediction_right
25.2766075703	prediction_right
12.8505922688	prediction_right
8.59007683979	prediction_right
12.3502372757	prediction_right
27.9962787542	prediction_right
13.0186356652	prediction_right
8.7015229444	prediction_right
157.939593829	prediction_right
8.27287330304	prediction_right
7.59276332944	prediction_right
14.5581878094	prediction_right
9.80258727026	prediction_right
10.0646802401	prediction_right
8.25912468459	prediction_right
28.7558523308	prediction_right
27.5181980098	prediction_right
9.80897905816	prediction_right
9.70760611873	prediction_right
8.55228796421	prediction_right
9.90428559796	prediction_right
10.9022326025	prediction_right
10.7814302622	prediction_right
9.93259818594	prediction_right
10.3083472427	prediction_right
9.28719532644	prediction_right
19.2539807331	prediction_right
40.0916773461	prediction_right
18.1222047359	prediction_right
19.9030203194	prediction_right
48.0590195394	prediction_right
20.436440827	prediction_right
16.3641255376	prediction_right
18.3721804182	prediction_right
18.3732155432	prediction_right
14.7385092132	prediction_right
12.1191560712	prediction_right
19.5913782934	prediction_right
18.0651338672	prediction_right
14.7524059404	prediction_right
15.6705163304	prediction_right
151.536063195	prediction_right
103.048274109	prediction_right
2.59037858609	prediction_right
13.0033703503	prediction_right
98.9738948872	prediction_right
24.762639256	prediction_right
14.4273045527	prediction_right
84.2506025149	prediction_right
9.83864688552	prediction_right
140.56520454	prediction_right
8.77675795455	prediction_right
139.426338211	prediction_right
117.006803599	prediction_right
12.1822269901	prediction_right
9.91231458041	prediction_right
29.0627401278	prediction_right
76.4812963209	prediction_right
118.081213545	prediction_right
10.4682527135	prediction_right
9.41038907145	prediction_right
13.2703993839	prediction_right
22.5358198511	prediction_right
27.4943236106	prediction_right
13.7388779638	prediction_right
191.688604807	prediction_right
45.6891957623	prediction_right
38.7351587283	prediction_right
184.42127559	prediction_right
117.994913698	prediction_right
128.370709272	prediction_right
87.1819833021	prediction_right
10.9864149697	prediction_right
38.1451218169	prediction_right
59.358579905	prediction_right
185.754391	prediction_right
197.239206585	prediction_right
141.298377689	prediction_right
8.90525351231	prediction_right
15.7336864482	prediction_right
35.0977857321	prediction_right
167.763517213	prediction_right
15.5270485473	prediction_right
8.8618200657	prediction_right
94.8347693859	prediction_right
